timestamp, utilization.gpu [%], utilization.memory [%], pstate, pcie.link.gen.max, pcie.link.gen.current
2024/06/18 11:32:36.584, 52 %, 33 %, P0, 3, 3
2024/06/18 11:32:37.584, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:38.585, 52 %, 33 %, P0, 3, 3
2024/06/18 11:32:39.585, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:40.586, 64 %, 39 %, P0, 3, 3
2024/06/18 11:32:41.586, 66 %, 39 %, P0, 3, 3
2024/06/18 11:32:42.587, 54 %, 34 %, P0, 3, 3
2024/06/18 11:32:43.587, 68 %, 40 %, P0, 3, 3
2024/06/18 11:32:44.589, 71 %, 42 %, P0, 3, 3
2024/06/18 11:32:45.591, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:46.591, 52 %, 33 %, P0, 3, 3
2024/06/18 11:32:47.592, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:48.593, 74 %, 43 %, P0, 3, 3
2024/06/18 11:32:49.593, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:50.593, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:51.594, 53 %, 33 %, P0, 3, 3
2024/06/18 11:32:52.594, 69 %, 40 %, P0, 3, 3
2024/06/18 11:32:53.595, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:54.595, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:55.595, 71 %, 41 %, P0, 3, 3
2024/06/18 11:32:56.596, 53 %, 34 %, P0, 3, 3
2024/06/18 11:32:57.596, 68 %, 40 %, P0, 3, 3
2024/06/18 11:32:58.597, 70 %, 40 %, P0, 3, 3
2024/06/18 11:32:59.597, 70 %, 41 %, P0, 3, 3
2024/06/18 11:33:00.597, 56 %, 33 %, P0, 3, 3
2024/06/18 11:33:01.598, 71 %, 41 %, P0, 3, 3
2024/06/18 11:33:02.598, 31 %, 23 %, P0, 3, 3
2024/06/18 11:33:03.599, 70 %, 40 %, P0, 3, 3
2024/06/18 11:33:04.600, 52 %, 33 %, P0, 3, 3
2024/06/18 11:33:05.601, 71 %, 41 %, P0, 3, 3
2024/06/18 11:33:06.601, 41 %, 24 %, P0, 3, 3
2024/06/18 11:33:07.602, 53 %, 34 %, P0, 3, 3
2024/06/18 11:33:08.602, 68 %, 40 %, P0, 3, 3
2024/06/18 11:33:09.602, 52 %, 33 %, P0, 3, 3
2024/06/18 11:33:10.604, 51 %, 32 %, P0, 3, 3
2024/06/18 11:33:11.604, 51 %, 33 %, P0, 3, 3
2024/06/18 11:33:12.605, 56 %, 34 %, P0, 3, 3
2024/06/18 11:33:13.618, 60 %, 37 %, P0, 3, 3
2024/06/18 11:33:14.621, 72 %, 42 %, P0, 3, 3
2024/06/18 11:33:15.623, 69 %, 40 %, P0, 3, 3
2024/06/18 11:33:16.629, 73 %, 43 %, P0, 3, 3
2024/06/18 11:33:17.630, 53 %, 34 %, P0, 3, 3
2024/06/18 11:33:18.640, 69 %, 40 %, P0, 3, 3
2024/06/18 11:33:19.673, 71 %, 42 %, P0, 3, 3
2024/06/18 11:33:20.673, 69 %, 40 %, P0, 3, 3
2024/06/18 11:33:21.673, 53 %, 34 %, P0, 3, 3
2024/06/18 11:33:22.674, 75 %, 44 %, P0, 3, 3
2024/06/18 11:33:23.674, 17 %, 10 %, P0, 3, 3
2024/06/18 11:33:24.675, 52 %, 32 %, P0, 3, 3
2024/06/18 11:33:25.675, 63 %, 37 %, P0, 3, 3
2024/06/18 11:33:26.675, 68 %, 40 %, P0, 3, 3
2024/06/18 11:33:27.676, 53 %, 34 %, P0, 3, 3
2024/06/18 11:33:28.676, 53 %, 34 %, P0, 3, 3
2024/06/18 11:33:29.677, 33 %, 23 %, P0, 3, 3
2024/06/18 11:33:30.686, 68 %, 40 %, P0, 3, 3
2024/06/18 11:33:31.687, 53 %, 34 %, P0, 3, 3
2024/06/18 11:33:32.689, 67 %, 39 %, P0, 3, 3
2024/06/18 11:33:33.689, 72 %, 42 %, P0, 3, 3
2024/06/18 11:33:34.690, 67 %, 39 %, P0, 3, 3
2024/06/18 11:33:35.690, 72 %, 42 %, P0, 3, 3
2024/06/18 11:33:36.691, 68 %, 39 %, P0, 3, 3
2024/06/18 11:33:37.691, 68 %, 40 %, P0, 3, 3
2024/06/18 11:33:38.691, 51 %, 32 %, P0, 3, 3
2024/06/18 11:33:39.692, 58 %, 36 %, P0, 3, 3
2024/06/18 11:33:40.692, 51 %, 32 %, P0, 3, 3
2024/06/18 11:33:41.692, 75 %, 44 %, P0, 3, 3
2024/06/18 11:33:42.693, 57 %, 35 %, P0, 3, 3
2024/06/18 11:33:43.695, 72 %, 42 %, P0, 3, 3
2024/06/18 11:33:44.697, 66 %, 39 %, P0, 3, 3
2024/06/18 11:33:45.697, 69 %, 40 %, P0, 3, 3
2024/06/18 11:33:46.698, 67 %, 39 %, P0, 3, 3
2024/06/18 11:33:47.698, 37 %, 27 %, P0, 3, 3
2024/06/18 11:33:48.699, 34 %, 25 %, P0, 3, 3
2024/06/18 11:33:49.699, 70 %, 40 %, P0, 3, 3
2024/06/18 11:33:50.704, 67 %, 39 %, P0, 3, 3
2024/06/18 11:33:51.705, 69 %, 40 %, P0, 3, 3
2024/06/18 11:33:52.705, 71 %, 41 %, P0, 3, 3
2024/06/18 11:33:53.706, 53 %, 34 %, P0, 3, 3
2024/06/18 11:33:54.713, 67 %, 39 %, P0, 3, 3
2024/06/18 11:33:55.714, 54 %, 34 %, P0, 3, 3
2024/06/18 11:33:56.714, 55 %, 33 %, P0, 3, 3
2024/06/18 11:33:57.715, 63 %, 37 %, P0, 3, 3
2024/06/18 11:33:58.715, 72 %, 42 %, P0, 3, 3
2024/06/18 11:33:59.716, 66 %, 38 %, P0, 3, 3
2024/06/18 11:34:00.717, 52 %, 33 %, P0, 3, 3
2024/06/18 11:34:01.717, 53 %, 33 %, P0, 3, 3
2024/06/18 11:34:02.718, 66 %, 39 %, P0, 3, 3
2024/06/18 11:34:03.718, 72 %, 42 %, P0, 3, 3
2024/06/18 11:34:04.719, 55 %, 34 %, P0, 3, 3
2024/06/18 11:34:05.719, 67 %, 39 %, P0, 3, 3
2024/06/18 11:34:06.721, 52 %, 33 %, P0, 3, 3
2024/06/18 11:34:07.721, 70 %, 41 %, P0, 3, 3
2024/06/18 11:34:08.721, 66 %, 39 %, P0, 3, 3
2024/06/18 11:34:09.722, 71 %, 42 %, P0, 3, 3
2024/06/18 11:34:10.722, 67 %, 39 %, P0, 3, 3
2024/06/18 11:34:11.723, 72 %, 42 %, P0, 3, 3
2024/06/18 11:34:12.723, 53 %, 34 %, P0, 3, 3
2024/06/18 11:34:13.723, 37 %, 27 %, P0, 3, 3
2024/06/18 11:34:14.724, 67 %, 39 %, P0, 3, 3
2024/06/18 11:34:15.724, 51 %, 32 %, P0, 3, 3
2024/06/18 11:34:16.725, 76 %, 43 %, P0, 3, 3
2024/06/18 11:34:17.725, 73 %, 43 %, P0, 3, 3
2024/06/18 11:34:18.729, 63 %, 37 %, P0, 3, 3
2024/06/18 11:34:19.731, 66 %, 38 %, P0, 3, 3
2024/06/18 11:34:20.731, 74 %, 43 %, P0, 3, 3
2024/06/18 11:34:21.732, 42 %, 28 %, P0, 3, 3
2024/06/18 11:34:22.740, 66 %, 38 %, P0, 3, 3
2024/06/18 11:34:23.741, 62 %, 37 %, P0, 3, 3
2024/06/18 11:34:24.741, 53 %, 32 %, P0, 3, 3
2024/06/18 11:34:25.742, 63 %, 37 %, P0, 3, 3
2024/06/18 11:34:26.742, 65 %, 39 %, P0, 3, 3
2024/06/18 11:34:27.742, 64 %, 37 %, P0, 3, 3
2024/06/18 11:34:28.743, 67 %, 38 %, P0, 3, 3
2024/06/18 11:34:29.743, 53 %, 34 %, P0, 3, 3
2024/06/18 11:34:30.743, 57 %, 36 %, P0, 3, 3
2024/06/18 11:34:31.744, 67 %, 40 %, P0, 3, 3
2024/06/18 11:34:32.745, 65 %, 37 %, P0, 3, 3
2024/06/18 11:34:33.746, 63 %, 36 %, P0, 3, 3
2024/06/18 11:34:34.747, 50 %, 31 %, P0, 3, 3
2024/06/18 11:34:35.747, 53 %, 33 %, P0, 3, 3
2024/06/18 11:34:36.751, 66 %, 38 %, P0, 3, 3
2024/06/18 11:34:37.751, 56 %, 34 %, P0, 3, 3
2024/06/18 11:34:38.752, 54 %, 33 %, P0, 3, 3
2024/06/18 11:34:39.752, 64 %, 37 %, P0, 3, 3
2024/06/18 11:34:40.752, 66 %, 38 %, P0, 3, 3
2024/06/18 11:34:41.753, 64 %, 37 %, P0, 3, 3
2024/06/18 11:34:42.755, 72 %, 42 %, P0, 3, 3
2024/06/18 11:34:43.757, 54 %, 33 %, P0, 3, 3
2024/06/18 11:34:44.759, 65 %, 37 %, P0, 3, 3
2024/06/18 11:34:45.759, 70 %, 40 %, P0, 3, 3
2024/06/18 11:34:46.760, 70 %, 41 %, P0, 3, 3
2024/06/18 11:34:47.762, 68 %, 39 %, P0, 3, 3
2024/06/18 11:34:48.763, 61 %, 37 %, P0, 3, 3
2024/06/18 11:34:49.763, 56 %, 35 %, P0, 3, 3
2024/06/18 11:34:50.763, 77 %, 44 %, P0, 3, 3
2024/06/18 11:34:51.764, 71 %, 40 %, P0, 3, 3
2024/06/18 11:34:52.764, 49 %, 30 %, P0, 3, 3
2024/06/18 11:34:53.765, 65 %, 37 %, P0, 3, 3
2024/06/18 11:34:54.766, 50 %, 31 %, P0, 3, 3
2024/06/18 11:34:55.766, 73 %, 42 %, P0, 3, 3
2024/06/18 11:34:56.766, 65 %, 37 %, P0, 3, 3
2024/06/18 11:34:57.767, 42 %, 28 %, P0, 3, 3
2024/06/18 11:34:58.784, 65 %, 37 %, P0, 3, 3
2024/06/18 11:34:59.785, 55 %, 34 %, P0, 3, 3
2024/06/18 11:35:00.785, 53 %, 34 %, P0, 3, 3
2024/06/18 11:35:01.786, 53 %, 33 %, P0, 3, 3
2024/06/18 11:35:02.786, 54 %, 34 %, P0, 3, 3
2024/06/18 11:35:03.786, 69 %, 39 %, P0, 3, 3
2024/06/18 11:35:04.787, 55 %, 33 %, P0, 3, 3
2024/06/18 11:35:05.787, 50 %, 32 %, P0, 3, 3
2024/06/18 11:35:06.790, 52 %, 32 %, P0, 3, 3
2024/06/18 11:35:07.792, 62 %, 35 %, P0, 3, 3
2024/06/18 11:35:08.792, 76 %, 43 %, P0, 3, 3
2024/06/18 11:35:09.795, 64 %, 36 %, P0, 3, 3
2024/06/18 11:35:10.795, 66 %, 37 %, P0, 3, 3
2024/06/18 11:35:11.796, 53 %, 33 %, P0, 3, 3
2024/06/18 11:35:12.796, 64 %, 37 %, P0, 3, 3
2024/06/18 11:35:13.796, 67 %, 38 %, P0, 3, 3
2024/06/18 11:35:14.797, 63 %, 36 %, P0, 3, 3
2024/06/18 11:35:15.797, 64 %, 37 %, P0, 3, 3
2024/06/18 11:35:16.797, 53 %, 33 %, P0, 3, 3
2024/06/18 11:35:17.802, 56 %, 35 %, P0, 3, 3
2024/06/18 11:35:18.805, 73 %, 42 %, P0, 3, 3
2024/06/18 11:35:19.806, 52 %, 33 %, P0, 3, 3
2024/06/18 11:35:20.807, 68 %, 39 %, P0, 3, 3
2024/06/18 11:35:21.807, 64 %, 37 %, P0, 3, 3
2024/06/18 11:35:22.807, 76 %, 43 %, P0, 3, 3
2024/06/18 11:35:23.808, 62 %, 36 %, P0, 3, 3
2024/06/18 11:35:24.808, 62 %, 36 %, P0, 3, 3
2024/06/18 11:35:25.808, 65 %, 37 %, P0, 3, 3
2024/06/18 11:35:26.809, 66 %, 38 %, P0, 3, 3
2024/06/18 11:35:27.809, 69 %, 40 %, P0, 3, 3
2024/06/18 11:35:28.809, 53 %, 32 %, P0, 3, 3
2024/06/18 11:35:29.828, 64 %, 37 %, P0, 3, 3
2024/06/18 11:35:30.830, 63 %, 36 %, P0, 3, 3
2024/06/18 11:35:31.832, 53 %, 34 %, P0, 3, 3
2024/06/18 11:35:32.832, 76 %, 44 %, P0, 3, 3
2024/06/18 11:35:33.832, 55 %, 35 %, P0, 3, 3
2024/06/18 11:35:34.833, 55 %, 35 %, P0, 3, 3
2024/06/18 11:35:35.833, 48 %, 29 %, P0, 3, 3
2024/06/18 11:35:36.834, 73 %, 39 %, P0, 3, 3
2024/06/18 11:35:37.835, 66 %, 37 %, P0, 3, 3
2024/06/18 11:35:38.835, 52 %, 32 %, P0, 3, 3
2024/06/18 11:35:39.836, 71 %, 40 %, P0, 3, 3
2024/06/18 11:35:40.836, 75 %, 42 %, P0, 3, 3
2024/06/18 11:35:41.837, 70 %, 40 %, P0, 3, 3
2024/06/18 11:35:42.837, 49 %, 31 %, P0, 3, 3
2024/06/18 11:35:43.837, 50 %, 33 %, P0, 3, 3
2024/06/18 11:35:44.838, 52 %, 31 %, P0, 3, 3
2024/06/18 11:35:45.838, 52 %, 31 %, P0, 3, 3
2024/06/18 11:35:46.839, 72 %, 39 %, P0, 3, 3
2024/06/18 11:35:47.839, 75 %, 43 %, P0, 3, 3
2024/06/18 11:35:48.839, 32 %, 24 %, P0, 3, 3
2024/06/18 11:35:49.841, 70 %, 38 %, P0, 3, 3
2024/06/18 11:35:50.841, 65 %, 37 %, P0, 3, 3
2024/06/18 11:35:51.841, 36 %, 19 %, P0, 3, 3
2024/06/18 11:35:52.842, 61 %, 33 %, P0, 3, 3
2024/06/18 11:35:53.842, 60 %, 34 %, P0, 3, 3
2024/06/18 11:35:54.843, 64 %, 36 %, P0, 3, 3
2024/06/18 11:35:55.843, 38 %, 26 %, P0, 3, 3
2024/06/18 11:35:56.843, 61 %, 35 %, P0, 3, 3
2024/06/18 11:35:57.844, 54 %, 32 %, P0, 3, 3
2024/06/18 11:35:58.844, 65 %, 38 %, P0, 3, 3
2024/06/18 11:35:59.845, 72 %, 38 %, P0, 3, 3
2024/06/18 11:36:00.845, 72 %, 38 %, P0, 3, 3
2024/06/18 11:36:01.846, 66 %, 35 %, P0, 3, 3
2024/06/18 11:36:02.846, 75 %, 40 %, P0, 3, 3
2024/06/18 11:36:03.846, 77 %, 44 %, P0, 3, 3
2024/06/18 11:36:04.847, 63 %, 36 %, P0, 3, 3
2024/06/18 11:36:05.849, 63 %, 36 %, P0, 3, 3
2024/06/18 11:36:06.849, 49 %, 31 %, P0, 3, 3
2024/06/18 11:36:07.850, 38 %, 26 %, P0, 3, 3
2024/06/18 11:36:08.850, 69 %, 37 %, P0, 3, 3
2024/06/18 11:36:09.851, 74 %, 41 %, P0, 3, 3
2024/06/18 11:36:10.851, 49 %, 29 %, P0, 3, 3
2024/06/18 11:36:11.852, 61 %, 33 %, P0, 3, 3
2024/06/18 11:36:12.853, 58 %, 31 %, P0, 3, 3
2024/06/18 11:36:13.864, 49 %, 30 %, P0, 3, 3
2024/06/18 11:36:14.865, 46 %, 27 %, P0, 3, 3
2024/06/18 11:36:15.865, 47 %, 27 %, P0, 3, 3
2024/06/18 11:36:16.865, 4 %, 2 %, P0, 3, 3
2024/06/18 11:36:17.866, 52 %, 31 %, P0, 3, 3
2024/06/18 11:36:18.866, 63 %, 34 %, P0, 3, 3
2024/06/18 11:36:19.867, 73 %, 39 %, P0, 3, 3
2024/06/18 11:36:20.867, 50 %, 31 %, P0, 3, 3
2024/06/18 11:36:21.869, 60 %, 32 %, P0, 3, 3
2024/06/18 11:36:22.869, 61 %, 33 %, P0, 3, 3
2024/06/18 11:36:23.871, 42 %, 27 %, P0, 3, 3
2024/06/18 11:36:24.872, 47 %, 27 %, P0, 3, 3
2024/06/18 11:36:25.873, 50 %, 32 %, P0, 3, 3
2024/06/18 11:36:26.873, 63 %, 34 %, P0, 3, 3
2024/06/18 11:36:27.874, 46 %, 27 %, P0, 3, 3
2024/06/18 11:36:28.874, 63 %, 33 %, P0, 3, 3
2024/06/18 11:36:29.875, 60 %, 32 %, P0, 3, 3
2024/06/18 11:36:30.875, 68 %, 36 %, P0, 3, 3
2024/06/18 11:36:31.875, 52 %, 31 %, P0, 3, 3
2024/06/18 11:36:32.876, 60 %, 32 %, P0, 3, 3
2024/06/18 11:36:33.876, 36 %, 24 %, P0, 3, 3
2024/06/18 11:36:34.877, 64 %, 35 %, P0, 3, 3
2024/06/18 11:36:35.877, 64 %, 36 %, P0, 3, 3
2024/06/18 11:36:36.877, 59 %, 32 %, P0, 3, 3
2024/06/18 11:36:37.878, 51 %, 32 %, P0, 3, 3
2024/06/18 11:36:38.878, 55 %, 32 %, P0, 3, 3
2024/06/18 11:36:39.879, 47 %, 31 %, P0, 3, 3
2024/06/18 11:36:40.879, 54 %, 30 %, P0, 3, 3
2024/06/18 11:36:41.880, 54 %, 31 %, P0, 3, 3
2024/06/18 11:36:42.880, 53 %, 32 %, P0, 3, 3
2024/06/18 11:36:43.881, 71 %, 38 %, P0, 3, 3
2024/06/18 11:36:44.881, 62 %, 33 %, P0, 3, 3
2024/06/18 11:36:45.882, 61 %, 34 %, P0, 3, 3
2024/06/18 11:36:46.882, 60 %, 32 %, P0, 3, 3
2024/06/18 11:36:47.884, 61 %, 33 %, P0, 3, 3
2024/06/18 11:36:48.884, 62 %, 33 %, P0, 3, 3
2024/06/18 11:36:49.885, 70 %, 37 %, P0, 3, 3
2024/06/18 11:36:50.886, 67 %, 36 %, P0, 3, 3
2024/06/18 11:36:51.889, 70 %, 37 %, P0, 3, 3
2024/06/18 11:36:52.890, 48 %, 29 %, P0, 3, 3
2024/06/18 11:36:53.890, 72 %, 38 %, P0, 3, 3
2024/06/18 11:36:54.891, 69 %, 37 %, P0, 3, 3
2024/06/18 11:36:55.891, 72 %, 38 %, P0, 3, 3
2024/06/18 11:36:56.891, 67 %, 36 %, P0, 3, 3
2024/06/18 11:36:57.894, 65 %, 35 %, P0, 3, 3
2024/06/18 11:36:58.894, 56 %, 32 %, P0, 3, 3
2024/06/18 11:36:59.894, 57 %, 35 %, P0, 3, 3
2024/06/18 11:37:00.895, 64 %, 34 %, P0, 3, 3
2024/06/18 11:37:01.895, 72 %, 38 %, P0, 3, 3
2024/06/18 11:37:02.896, 59 %, 32 %, P0, 3, 3
2024/06/18 11:37:03.896, 62 %, 33 %, P0, 3, 3
2024/06/18 11:37:04.896, 51 %, 28 %, P0, 3, 3
2024/06/18 11:37:05.897, 66 %, 36 %, P0, 3, 3
2024/06/18 11:37:06.923, 59 %, 32 %, P0, 3, 3
2024/06/18 11:37:07.924, 62 %, 33 %, P0, 3, 3
2024/06/18 11:37:08.924, 60 %, 32 %, P0, 3, 3
2024/06/18 11:37:09.925, 71 %, 38 %, P0, 3, 3
2024/06/18 11:37:10.925, 59 %, 32 %, P0, 3, 3
2024/06/18 11:37:11.938, 42 %, 29 %, P0, 3, 3
2024/06/18 11:37:12.939, 47 %, 31 %, P0, 3, 3
2024/06/18 11:37:13.940, 59 %, 31 %, P0, 3, 3
2024/06/18 11:37:14.940, 59 %, 32 %, P0, 3, 3
2024/06/18 11:37:15.954, 54 %, 31 %, P0, 3, 3
2024/06/18 11:37:16.955, 48 %, 28 %, P0, 3, 3
2024/06/18 11:37:17.961, 64 %, 35 %, P0, 3, 3
2024/06/18 11:37:18.963, 64 %, 35 %, P0, 3, 3
2024/06/18 11:37:19.965, 74 %, 40 %, P0, 3, 3
2024/06/18 11:37:20.965, 60 %, 32 %, P0, 3, 3
2024/06/18 11:37:21.965, 63 %, 34 %, P0, 3, 3
2024/06/18 11:37:22.966, 52 %, 32 %, P0, 3, 3
2024/06/18 11:37:23.966, 51 %, 30 %, P0, 3, 3
2024/06/18 11:37:24.967, 60 %, 32 %, P0, 3, 3
2024/06/18 11:37:25.967, 57 %, 31 %, P0, 3, 3
2024/06/18 11:37:26.969, 72 %, 38 %, P0, 3, 3
2024/06/18 11:37:27.969, 58 %, 32 %, P0, 3, 3
2024/06/18 11:37:28.970, 52 %, 31 %, P0, 3, 3
2024/06/18 11:37:29.970, 74 %, 40 %, P0, 3, 3
2024/06/18 11:37:30.970, 59 %, 32 %, P0, 3, 3
2024/06/18 11:37:31.971, 74 %, 40 %, P0, 3, 3
2024/06/18 11:37:32.971, 60 %, 33 %, P0, 3, 3
2024/06/18 11:37:33.973, 46 %, 29 %, P0, 3, 3
2024/06/18 11:37:34.974, 45 %, 28 %, P0, 3, 3
2024/06/18 11:37:35.974, 58 %, 31 %, P0, 3, 3
2024/06/18 11:37:36.974, 64 %, 35 %, P0, 3, 3
2024/06/18 11:37:37.975, 54 %, 31 %, P0, 3, 3
2024/06/18 11:37:38.975, 51 %, 31 %, P0, 3, 3
2024/06/18 11:37:39.978, 64 %, 34 %, P0, 3, 3
2024/06/18 11:37:40.979, 0 %, 0 %, P0, 3, 3
2024/06/18 11:37:41.983, 48 %, 30 %, P0, 3, 3
2024/06/18 11:37:42.984, 57 %, 31 %, P0, 3, 3
2024/06/18 11:37:43.984, 47 %, 27 %, P0, 3, 3
2024/06/18 11:37:44.985, 57 %, 31 %, P0, 3, 3
2024/06/18 11:37:45.985, 72 %, 38 %, P0, 3, 3
2024/06/18 11:37:46.986, 59 %, 32 %, P0, 3, 3
2024/06/18 11:37:47.986, 70 %, 38 %, P0, 3, 3
2024/06/18 11:37:48.992, 58 %, 31 %, P0, 3, 3
2024/06/18 11:37:49.993, 61 %, 33 %, P0, 3, 3
2024/06/18 11:37:50.995, 54 %, 33 %, P0, 3, 3
2024/06/18 11:37:51.996, 71 %, 38 %, P0, 3, 3
2024/06/18 11:37:52.996, 59 %, 32 %, P0, 3, 3
2024/06/18 11:37:53.996, 14 %, 10 %, P0, 3, 3
2024/06/18 11:37:54.997, 64 %, 34 %, P0, 3, 3
2024/06/18 11:37:55.997, 69 %, 37 %, P0, 3, 3
2024/06/18 11:37:57.000, 51 %, 28 %, P0, 3, 3
2024/06/18 11:37:58.004, 34 %, 26 %, P0, 3, 3
2024/06/18 11:37:59.004, 66 %, 36 %, P0, 3, 3
2024/06/18 11:38:00.023, 75 %, 40 %, P0, 3, 3
2024/06/18 11:38:01.023, 60 %, 32 %, P0, 3, 3
2024/06/18 11:38:02.024, 56 %, 31 %, P0, 3, 3
2024/06/18 11:38:03.024, 51 %, 31 %, P0, 3, 3
2024/06/18 11:38:04.025, 50 %, 32 %, P0, 3, 3
2024/06/18 11:38:05.030, 45 %, 30 %, P0, 3, 3
2024/06/18 11:38:06.031, 51 %, 29 %, P0, 3, 3
2024/06/18 11:38:07.031, 71 %, 38 %, P0, 3, 3
2024/06/18 11:38:08.031, 67 %, 36 %, P0, 3, 3
2024/06/18 11:38:09.039, 60 %, 32 %, P0, 3, 3
2024/06/18 11:38:10.041, 54 %, 32 %, P0, 3, 3
2024/06/18 11:38:11.041, 67 %, 36 %, P0, 3, 3
2024/06/18 11:38:12.042, 67 %, 36 %, P0, 3, 3
2024/06/18 11:38:13.042, 65 %, 35 %, P0, 3, 3
2024/06/18 11:38:14.042, 54 %, 33 %, P0, 3, 3
2024/06/18 11:38:15.043, 55 %, 30 %, P0, 3, 3
2024/06/18 11:38:16.043, 16 %, 8 %, P0, 3, 3
2024/06/18 11:38:17.044, 54 %, 33 %, P0, 3, 3
2024/06/18 11:38:18.077, 49 %, 29 %, P0, 3, 3
2024/06/18 11:38:19.078, 59 %, 32 %, P0, 3, 3
2024/06/18 11:38:20.078, 71 %, 38 %, P0, 3, 3
2024/06/18 11:38:21.079, 46 %, 28 %, P0, 3, 3
2024/06/18 11:38:22.079, 36 %, 26 %, P0, 3, 3
2024/06/18 11:38:23.079, 59 %, 32 %, P0, 3, 3
2024/06/18 11:38:24.080, 38 %, 28 %, P0, 3, 3
2024/06/18 11:38:25.080, 74 %, 40 %, P0, 3, 3
2024/06/18 11:38:26.081, 47 %, 29 %, P0, 3, 3
2024/06/18 11:38:27.081, 46 %, 27 %, P0, 3, 3
2024/06/18 11:38:28.082, 57 %, 30 %, P0, 3, 3
2024/06/18 11:38:29.082, 62 %, 33 %, P0, 3, 3
2024/06/18 11:38:30.082, 68 %, 37 %, P0, 3, 3
2024/06/18 11:38:31.083, 38 %, 27 %, P0, 3, 3
2024/06/18 11:38:32.083, 57 %, 31 %, P0, 3, 3
2024/06/18 11:38:33.084, 55 %, 29 %, P0, 3, 3
2024/06/18 11:38:34.084, 38 %, 27 %, P0, 3, 3
2024/06/18 11:38:35.085, 46 %, 28 %, P0, 3, 3
2024/06/18 11:38:36.119, 52 %, 32 %, P0, 3, 3
2024/06/18 11:38:37.121, 62 %, 33 %, P0, 3, 3
2024/06/18 11:38:38.121, 56 %, 30 %, P0, 3, 3
2024/06/18 11:38:39.122, 54 %, 29 %, P0, 3, 3
2024/06/18 11:38:40.122, 57 %, 31 %, P0, 3, 3
2024/06/18 11:38:41.123, 62 %, 33 %, P0, 3, 3
2024/06/18 11:38:42.123, 62 %, 34 %, P0, 3, 3
2024/06/18 11:38:43.124, 55 %, 30 %, P0, 3, 3
2024/06/18 11:38:44.124, 52 %, 30 %, P0, 3, 3
2024/06/18 11:38:45.152, 51 %, 30 %, P0, 3, 3
2024/06/18 11:38:46.153, 55 %, 30 %, P0, 3, 3
2024/06/18 11:38:47.153, 53 %, 29 %, P0, 3, 3
2024/06/18 11:38:48.154, 63 %, 34 %, P0, 3, 3
2024/06/18 11:38:49.154, 74 %, 40 %, P0, 3, 3
2024/06/18 11:38:50.154, 63 %, 35 %, P0, 3, 3
2024/06/18 11:38:51.155, 68 %, 37 %, P0, 3, 3
2024/06/18 11:38:52.155, 66 %, 36 %, P0, 3, 3
2024/06/18 11:38:53.155, 60 %, 33 %, P0, 3, 3
2024/06/18 11:38:54.156, 67 %, 36 %, P0, 3, 3
2024/06/18 11:38:55.156, 68 %, 37 %, P0, 3, 3
2024/06/18 11:38:56.157, 30 %, 23 %, P0, 3, 3
2024/06/18 11:38:57.159, 47 %, 29 %, P0, 3, 3
2024/06/18 11:38:58.159, 74 %, 40 %, P0, 3, 3
2024/06/18 11:38:59.159, 72 %, 39 %, P0, 3, 3
2024/06/18 11:39:00.160, 34 %, 26 %, P0, 3, 3
2024/06/18 11:39:01.160, 54 %, 29 %, P0, 3, 3
2024/06/18 11:39:02.161, 57 %, 31 %, P0, 3, 3
2024/06/18 11:39:03.161, 48 %, 27 %, P0, 3, 3
2024/06/18 11:39:04.161, 34 %, 25 %, P0, 3, 3
2024/06/18 11:39:05.163, 55 %, 30 %, P0, 3, 3
2024/06/18 11:39:06.163, 54 %, 30 %, P0, 3, 3
2024/06/18 11:39:07.164, 63 %, 34 %, P0, 3, 3
2024/06/18 11:39:08.164, 55 %, 32 %, P0, 3, 3
2024/06/18 11:39:09.165, 74 %, 40 %, P0, 3, 3
2024/06/18 11:39:10.165, 67 %, 36 %, P0, 3, 3
2024/06/18 11:39:11.165, 34 %, 25 %, P0, 3, 3
2024/06/18 11:39:12.166, 60 %, 32 %, P0, 3, 3
2024/06/18 11:39:13.166, 54 %, 33 %, P0, 3, 3
2024/06/18 11:39:14.167, 53 %, 32 %, P0, 3, 3
2024/06/18 11:39:15.167, 34 %, 26 %, P0, 3, 3
2024/06/18 11:39:16.167, 54 %, 31 %, P0, 3, 3
2024/06/18 11:39:17.168, 44 %, 27 %, P0, 3, 3
2024/06/18 11:39:18.169, 65 %, 35 %, P0, 3, 3
2024/06/18 11:39:19.169, 52 %, 32 %, P0, 3, 3
2024/06/18 11:39:20.170, 72 %, 39 %, P0, 3, 3
2024/06/18 11:39:21.171, 40 %, 28 %, P0, 3, 3
2024/06/18 11:39:22.172, 58 %, 35 %, P0, 3, 3
2024/06/18 11:39:23.172, 54 %, 29 %, P0, 3, 3
2024/06/18 11:39:24.172, 58 %, 35 %, P0, 3, 3
2024/06/18 11:39:25.173, 76 %, 41 %, P0, 3, 3
2024/06/18 11:39:26.173, 50 %, 31 %, P0, 3, 3
